product_id,product_name,price,unit_price,rocket_delivery,rating,review_count,image_url,detail_url,collected_at
8414598257,"광동진한헛개차 남, 180ml, 30개",9500,(100ml당 176원),1,5.0,15342,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1aa8/8a3d9d0812f73f49caaa82fcd46ac00295d8176c35fe65e98ca85c397059.jpg,https://www.coupang.com/vp/products/8414598257?itemId=24011950587&vendorItemId=3000933606&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
4832648183,"오로나민씨 탄산 드링크, 120ml, 20개",13510,(100ml당 563원),1,5.0,43788,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/73008298501217-935598eb-f714-48d8-a76d-608f0cba65e6.png,https://www.coupang.com/vp/products/4832648183?itemId=17149205247&vendorItemId=85873800751&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
7660979010,"고려은단 루테인 지아잔틴 아스타잔틴, 60정, 3개",62700,(1정당 348원),0,5.0,22632,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c347/ad2cd41532f0caec4e12cbb759cccb52adb7988b930d51acbadd79f97044.jpg,https://www.coupang.com/vp/products/7660979010?itemId=23801300741&vendorItemId=87492245488&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
6582181754,"무안 빨간양파즙 110ml 120팩 뿌리부터 껍질까지 달임, 120개",29900,(10ml당 23원),0,4.5,2202,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5c35/672fb2cb7a99d6ceaac4cd0b5d4521ec6bc471805aa0d153281c7daa6151.png,https://www.coupang.com/vp/products/6582181754?itemId=14816967284&vendorItemId=74408725826&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
8511404610,"리얼케어 칼륨 포타슘 수분 전해질 밸런스엔 1500 144g, 1개, 120정",9900,(1정당 83원),1,5.0,1543,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/169050351974708-0f5d1622-49d8-4ce6-82a9-c0fa166fe3da.png,https://www.coupang.com/vp/products/8511404610?itemId=24637428052&vendorItemId=91689321878&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
8643253760,"홀베리 유기농 레몬즙, 350g, 1개",10900,(10g당 311원),1,4.5,20699,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/advertiser/1753158780435/2377c4d7-d8c0-4d25-8691-d6ad03fa91de.jpg,https://www.coupang.com/vp/products/8643253760?itemId=26948493159&vendorItemId=92550989145&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
9207204915,"코앤텍 동국제약 플레이 8g, 1개",9900,"(1개당 9,900원)",1,5.0,423,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/11/25/16/5/2a474536-1e3b-4458-82d3-71c7b62b60da.png,https://www.coupang.com/vp/products/9207204915?itemId=27192697556&vendorItemId=94160183880&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
6988442433,"뉴트리디데이 프리미엄 밀크씨슬 골드, 90정, 45g, 1개",12900,(1정당 143원),1,5.0,41023,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1589988641452378-fcc8c6eb-ec99-4ea0-98ba-680832a888c7.jpg,https://www.coupang.com/vp/products/6988442433?itemId=24627987911&vendorItemId=4644465990&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
6960887991,"재로우 우먼스 펨 도피러스 유산균 캡슐, 60정, 2개",57910,(1정당 483원),0,5.0,10694,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/45b2/d45af987d84ade6ea147cf35f7e40f55395d8a8f46362c2bb3bea7421e34.jpg,https://www.coupang.com/vp/products/6960887991?itemId=20074546739&vendorItemId=81217796016&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
8336583914,"재로우 펨 도필러스 유산균 서플먼트 10억 CFU 베지 캡슐, 60정, 2개",58260,(1정당 486원),0,5.0,82517,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9a60/509070e855d54bf1c857fd87c0213649043e232d4a8c4877f2048852f4a8.jpeg,https://www.coupang.com/vp/products/8336583914?itemId=24215241874&vendorItemId=70524758059&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:08
