카테고리,goods_no,brand,name,price_org,price_cur,score,review_count,tags,link,img_url
슬리밍_이너뷰티,A000000176733,칼로(Kalo),칼로 스탑 PLUS 15포 (15일분),,17500,4.7,999+,오늘드림,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176733,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0017/A00000017673307ko.jpg?l=ko
슬리밍_이너뷰티,A000000211956,그레인온,[단독기획]그레인온 골드카무트효소 30포+5포 증정 기획 (35일분),,17500,4.9,999+,오늘드림,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211956,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021195609ko.jpg?l=ko
슬리밍_이너뷰티,A000000232635,네츄럴굿띵스,네츄럴굿띵스 속편한 생생효소 7포 (7일분),8900,7900,5.0,907,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232635,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023263505ko.jpg?l=ko
슬리밍_이너뷰티,A000000198824,이영애의 건강미식,이영애의 건강미식 생생효소 플러스 (30포),19900,16900,4.9,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000198824,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0019/A00000019882411ko.png?l=ko
슬리밍_이너뷰티,A000000199624,이영애의 건강미식,이영애의 건강미식 효소 플러스 30포 3종 중 택1 (생생/새싹/초코),19900,16900,4.9,999+,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199624,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0019/A00000019962408ko.jpg?l=ko
슬리밍_이너뷰티,A000000206205,그린몬스터,[멜라토닌 2mg]그린몬스터 식물성 멜라토닌 함유 멜라데이 28정(28일분),33000,16900,4.8,470,"세일, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206205,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0020/A00000020620526ko.jpg?l=ko
슬리밍_이너뷰티,A000000232296,바이탈뷰티,[포켓몬 에디션] 바이탈뷰티 슈퍼콜라겐 케라핏 30포 (+포켓몬 손거울 증정),22500,16250,4.7,999+,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232296,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0023/A00000023229620ko.jpg?l=ko
슬리밍_이너뷰티,A000000163590,딥트3일,[권은비Pick] 딥트3일 스트롱플러스/리셋 외 2종(각 8포) 중 택1,21000,15750,4.5,999+,"쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163590,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0016/A00000016359058ko.jpg?l=ko
슬리밍_이너뷰티,A000000254481,이너랩,[올영단독][키위맛 곤약쌀 젤리] 셀트리온 홀드잇 Jelly 그린 포켓젤리 10일분,22900,15700,5.0,513,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254481,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0025/A00000025448111ko.jpg?l=ko
슬리밍_이너뷰티,A000000218966,프롬바이오,[이준혁PICK] 프롬바이오 식물성 멜라토닌 함유 멜라마인 5.0 30정 (1개월분),25000,15220,4.9,336,"세일, 쿠폰, 오늘드림",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218966,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/400/10/0000/0021/A00000021896611ko.jpg?l=ko
