product_id,product_name,price,unit_price,rocket_delivery,rating,review_count,image_url,detail_url,collected_at
8586583078,"베스트오브그린 고함량 비타민C 1000mg, 1박스, 300정",14900,(1정당 50원),1,5.0,2426,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3da5/a46cea2efef18c812dc88202ce5a899f421e0fbfb3f8b25beb1cc721681a.jpg,https://www.coupang.com/vp/products/8586583078?itemId=24893190588&vendorItemId=91899791155&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
9335232293,"센트룸 맨 더블업 비타민 82.8g, 60정, 1개",28000,(1정당 467원),1,5.0,14307,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2026/01/09/14/6/601afcf5-85f8-4f9a-97cb-dcf0981a1045.jpg,https://www.coupang.com/vp/products/9335232293?itemId=27536494651&vendorItemId=94501017505&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
7014727109,"뉴케어 구수한맛 미니 완전균형영양식, 150ml, 24개",32920,(10ml당 91원),1,5.0,103877,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9755587945668-c3fb8b3c-0ed6-4545-b2b4-f9b97b3992a0.jpg,https://www.coupang.com/vp/products/7014727109?itemId=22949914951&vendorItemId=86014198724&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
9021913831,"푸드올로지 톡스올로지 48시간 CCA 클렌즈주스, 1L, 1개",22900,(10ml당 229원),1,4.5,4081,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2935465620256179-54f9e25d-8b11-43d6-9ff0-bdfa84844f5c.jpg,https://www.coupang.com/vp/products/9021913831?itemId=26460374773&vendorItemId=93484403465&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
9433570730,"데일리초록 유기농 동결건조 하스카프베리 분말 100%, 1개, 50g",19900,"(10g당 3,980원)",1,4.5,418,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/6696fc13-b662-4402-9ebc-7f2b2f6cc0aa_fixing_v2.png,https://www.coupang.com/vp/products/9433570730?itemId=28050456201&vendorItemId=95007268214&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
8971235713,"스페디콘정 스페디콘 건강식품 스페디콘복합물 91% 스페인 해썹 HACCP, 1개, 60정",64800,"(1정당 1,080원)",0,4.5,371,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/a19b/b8c285ff6968d665e4ae9f4df7fe63c5239ccf04303503414057df150d7e.png,https://www.coupang.com/vp/products/8971235713?itemId=26256967976&vendorItemId=93235368620&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
7368373958,"랩온랩 맥주효모 비오틴 10000, 60정, 1개",14280,(1정당 238원),1,4.5,28893,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/231118412068322-2af2ca91-5a9d-4fb9-b35e-540b1c63aeda.jpg,https://www.coupang.com/vp/products/7368373958?itemId=21485950555&vendorItemId=90388403434&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
8288998337,"셀렉스 프로핏 스포츠 플러스 초콜릿 RTD, 330ml, 12개",24900,(10ml당 63원),1,5.0,12934,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/216193355043280-7f85f12e-aca5-4a02-92f2-2042d5b353e1.jpg,https://www.coupang.com/vp/products/8288998337?itemId=17962429189&vendorItemId=94792440684&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
8713476265,"아이클리어 정품 루테인지아잔틴 아스타잔틴, 30정, 1개",10570,(1정당 352원),1,5.0,13023,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/72315890349573-214c3ad6-91f6-40db-b704-5187489e134a.jpg,https://www.coupang.com/vp/products/8713476265?itemId=25305945391&vendorItemId=90043413839&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
5836348958,"곰곰 단백질바 미니 48개입, 480g, 1개",12900,(10g당 269원),1,5.0,11120,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/ce52/69918f508fe5aa695ab6633397b9fcfed84f87199a8f85a3f10347835187.jpg,https://www.coupang.com/vp/products/5836348958?itemId=10115318535&vendorItemId=77398106862&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:51:17
