product_id,product_name,price,unit_price,rocket_delivery,rating,review_count,image_url,detail_url,collected_at
2551300,"나우푸드 마그네슘 시트레이트 베지 캡슐, 120정, 1개",16630,(1정당 139원),0,5.0,5565,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0ed1/e734a1ac1207f21a93303a5f866297ec7f510b1f7f5f276a20717dcca96c.jpg,https://www.coupang.com/vp/products/2551300?itemId=65385&vendorItemId=3272717686&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
8938386275,"99바이탈 비타민D3 5000IU, 1개, 300정",9900,(1정당 33원),1,5.0,2739,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/782e/d2cbc09dcabd922afe7235f0263e0a4cd160fff496614ad2ac33ac4440c2.png,https://www.coupang.com/vp/products/8938386275?itemId=26135585325&vendorItemId=93687894712&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
7480184562,"마데카솔 연고, 2개, 8g",9290,"(1개당 4,645원)",1,5.0,33841,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/prod/4993add4-e170-4770-9a7a-d34b2b9ea43a_fixing_v2.png,https://www.coupang.com/vp/products/7480184562?itemId=19762481872&vendorItemId=90798698225&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
2115804352,"멘소래담 쿨 스프레이 175ml, 1개입, 2개",6170,"(1개당 3,085원)",1,5.0,20303,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/12/12/11/0/280a7090-b082-4d28-af8a-3bb10401966d.jpg,https://www.coupang.com/vp/products/2115804352?itemId=24612301904&vendorItemId=91623586682&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
8936223933,"99바이탈 맥주효모 비오틴 10000, 1개, 300정",9900,(1정당 33원),1,5.0,3045,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7fda/e84f0dfa19a5f15280091d222378ffaac332242889873319147b1c3174b0.png,https://www.coupang.com/vp/products/8936223933?itemId=26127453449&vendorItemId=93687914674&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
9445621038,"플라이밀 리얼초코 고단백 단백질 쉐이크, 630g, 1개",28000,(10g당 444원),0,5.0,397,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ae5e/1a58e5712d227dff00a7cee7cf4c5f2acfccf5eacb017e4a628a502109ef.png,https://www.coupang.com/vp/products/9445621038?itemId=28096441567&vendorItemId=95635895842&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
9392378613,"나우푸드 울트라 오메가 3 500 EPA 250 DHA 소프트젤, 180정, 1개",40180,(1정당 223원),0,5.0,34523,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b644/1ba79ee7ac43d1f92b0ac28c5ec5dba00551024b2a98ec91ec6306425752.jpg,https://www.coupang.com/vp/products/9392378613?itemId=12932887739&vendorItemId=70393847077&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
6603256957,"함소아 비타민D 1000IU 60p, 60정, 1개",11900,(1정당 198원),1,5.0,25876,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d8c6/192b4255c96235d8a54f20e0b4ee0322e9dc37be4e4d0f186f2323dd90cc.jpg,https://www.coupang.com/vp/products/6603256957?itemId=457855828&vendorItemId=91688929668&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
7093623883,"해태htb 영진 구론산 탄산 스파클링 오리지날, 150ml, 10개",7030,(100ml당 469원),1,5.0,12637,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/wgxypczp/ea5f38e0d16f4e31a2bf99c13e3b7219.jpg,https://www.coupang.com/vp/products/7093623883?itemId=18146531437&vendorItemId=94199194488&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
8474008747,"잠백이 저스트 크레아틴, 300g, 1개",13900,(10g당 463원),1,5.0,2052,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/11/28/12/7/d19f0c20-2c62-4fd0-ae5c-3a503b0da341.png,https://www.coupang.com/vp/products/8474008747?itemId=24520630242&vendorItemId=91547815465&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
7773764940,"헬로바이오 맥스 비타민C 3000 90p, 270g, 1개",10700,(10g당 396원),1,5.0,4689,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/79231218697591-7654b4d3-d67a-4a78-8381-db48446f7d67.jpg,https://www.coupang.com/vp/products/7773764940?itemId=20994090017&vendorItemId=92581947329&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
6281621077,"액티브핏 스포츠 포도당 캔디 3가지맛 100p, 100정, 1개",9980,(1정당 100원),1,5.0,5308,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2025/12/19/10/5/a3d5f315-bd28-4024-9d6b-bc783d29134e.jpg,https://www.coupang.com/vp/products/6281621077?itemId=27373436498&vendorItemId=94339361586&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
7201469545,"락토핏 생유산균 키즈, 60회분, 120g, 1개",12780,(1정당 213원),1,5.0,69588,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9922/e0bba215dce8a08833ca58e58fac4ee321255d7dc1950fc83110926737de.jpg,https://www.coupang.com/vp/products/7201469545?itemId=18204315043&vendorItemId=83397339509&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
9369413488,"[정품] 블랙마카 아르기닌 풀파워 365, 1개, 120정",9900,(1정당 83원),1,5.0,2561,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6179/f8904c4e9804cfffd9d4bef37073700639961c03e02f811820b0c8f9fa8f.jpg,https://www.coupang.com/vp/products/9369413488?itemId=27806947076&vendorItemId=94775267494&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
8642168040,"그레인온 골드 카무트 브랜드밀 효소, 90g, 4개",52060,"(10g당 1,446원)",0,4.5,54474,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c4bb/b47a7b08c3a01fe9613eea53b7edb470048de9a673d72849ccb2543f5d0d.jpg,https://www.coupang.com/vp/products/8642168040?itemId=25848954220&vendorItemId=92041078356&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
29343,"나우푸드 케르세틴 브로멜라인 베지 캡슐, 120정, 1개",29320,(1정당 244원),0,5.0,6025,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ea97/872f56be1f924c74922f4d87393dea259ffcb10c9cd87619279bb2d66ebc.jpg,https://www.coupang.com/vp/products/29343?itemId=5845444092&vendorItemId=3086380344&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
8805882429,"케어란스 포근한 밤 굿나잇 식물성 멜라토닌 5mg 함유, 1개, 30정",7800,(1정당 260원),1,4.5,2089,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4074237319852-f112d125-b2ed-4058-8b96-ad1183d1c21c.jpg,https://www.coupang.com/vp/products/8805882429?itemId=25822394894&vendorItemId=92809288304&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
8984250597,"솔티스 눈프로텍션 프로 S3, 20정, 3개",35600,(1정당 593원),0,4.5,20470,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5d4b/9a2492d17798da5c0d65e7909fb9c32f9d1201c27af4f225d1c3950418e3.jpg,https://www.coupang.com/vp/products/8984250597?itemId=25223193402&vendorItemId=92219518861&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
9223581537,"고려은단 멀티비타민 올인원 우먼, 60정, 1개",21950,(1정당 366원),0,5.0,1432,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9005/41dc11dbd146054cf42d94b41d1e52927b99a39175b725fe7e7697a0c580.jpg,https://www.coupang.com/vp/products/9223581537?itemId=27258586259&vendorItemId=94225416042&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
9207137676,"고려은단 속편한 비타민C 1000 중성비타민C, 120정, 1개",17950,(1정당 150원),0,5.0,5455,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6a6e/2c0b66a02c1a190d82959e66e02f80d1ccdfc05425cfae604e9d27455c11.jpg,https://www.coupang.com/vp/products/9207137676?itemId=21144011570&vendorItemId=81540510452&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
9507114885,"뉴트리케이 파라다이스 그레인 버닝컷 6파라돌, 1박스, 60정",24940,(1정당 416원),1,5.0,2296,https://thumbnail.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/image_audit/stage/manual/33251a64bad7e39f87ba2845cbd49c85cdbc934e85e9c9047d014c29b64e_1780880799903.png,https://www.coupang.com/vp/products/9507114885?itemId=28328574239&vendorItemId=95323261932&sourceType=CATEGORY&categoryId=305698,2026-06-22 22:50:56
